Name,Contact,Address,Website,Google Maps URL
The Bike,09823540616,"11, Karve Rd, Erandwana Gaothan, Erandwane, Pune, Maharashtra 411004",,https://www.google.com/maps/place/The+Bike/data=!4m7!3m6!1s0x3bc2bf8c89406195:0x7db1bf6c9a6aca9d!8m2!3d18.5074429!4d73.8350637!16s%2Fg%2F11t6sbc2zt!19sChIJlWFAiYy_wjsRncpqmmy_sX0?authuser=0&hl=en&rclk=1
JS Biker's Point -Two wheeler Garage,,"Shop No,3, snakes Near Mehendale Garage, opp. Shivam, Pandurang Colony, Erandwane, Pune, Maharashtra 411004",,https://www.google.com/maps/place/JS+Biker%27s+Point+-Two+wheeler+Garage/data=!4m7!3m6!1s0x3bc2bf458c791d85:0x1ef8441102be5814!8m2!3d18.5055054!4d73.8319123!16s%2Fg%2F11s8xxsbz2!19sChIJhR15jEW_wjsRFFi-AhFE-B4?authuser=0&hl=en&rclk=1
SHREE HANUMAN AUTO GARAGE,09923903223,"DNYANDIP COLONY, Lane No. 1, Karvenagar, Pune, Maharashtra 411052",,https://www.google.com/maps/place/SHREE+HANUMAN+AUTO+GARAGE/data=!4m7!3m6!1s0x3bc2bfb2846ec483:0x77908771bb93de97!8m2!3d18.4882102!4d73.8212598!16s%2Fg%2F11f7pt_j4r!19sChIJg8RuhLK_wjsRl96Tu3GHkHc?authuser=0&hl=en&rclk=1
Shri Samarth Auto,,"Mehendale Garage, 32/1/6a, B/H, Pandurang Colony, Erandwane, Pune, Maharashtra 411004",,https://www.google.com/maps/place/Shri+Samarth+Auto/data=!4m7!3m6!1s0x3bc2bf0069037329:0xf558723775d293dd!8m2!3d18.505532!4d73.8322248!16s%2Fg%2F11ydjcgxb6!19sChIJKXMDaQC_wjsR3ZPSdTdyWPU?authuser=0&hl=en&rclk=1
Royal Enfield Showroom - Siddh Auto,09619712817,"Shiwana Plot No 85, Guruganesh Commercial Complex, No 1 & 2, Kothrud Road, Right Bhusari Colony, Kothrud, Pune, Maharashtra 411038",https://dealers.royalenfield.com/maharashtra/pune/kothrud-siddh-auto-9110052180,https://www.google.com/maps/place/Royal+Enfield+Showroom+-+Siddh+Auto/data=!4m7!3m6!1s0x3bc2be4c40e16dbb:0x5e1abec0d2582bc3!8m2!3d18.5085374!4d73.7878788!16s%2Fg%2F1pp2w_18k!19sChIJu23hQEy-wjsRwytY0sC-Gl4?authuser=0&hl=en&rclk=1
Sahil Auto Care Centre,09422520401,"FRRH+85G, DP Rd, United Western Co-Operative Society, Ganesh Nagar, Karvenagar, Pune, Maharashtra 411052",,https://www.google.com/maps/place/Sahil+Auto+Care+Centre/data=!4m7!3m6!1s0x3bc2bfe511d6312b:0x4bdb7e0630000000!8m2!3d18.490824!4d73.8279424!16s%2Fg%2F11rdx38mw8!19sChIJKzHWEeW_wjsRAAAAMAZ-20s?authuser=0&hl=en&rclk=1
Clutch & Gear Bike Clinic garage in warje,07350212695,"Shivshakti ChowkVitthal Nagar, near Raghavdas School, Giridhar Nagar, Warje, Pune, Maharashtra 411058",,https://www.google.com/maps/place/Clutch+%26+Gear+Bike+Clinic+garage+in+warje/data=!4m7!3m6!1s0x3bc295ae6da83075:0x192301d02ad78a2!8m2!3d18.4830794!4d73.7952547!16s%2Fg%2F11pqdn1zs3!19sChIJdTCoba6VwjsRonitAh0wkgE?authuser=0&hl=en&rclk=1
Venkatesh Motor / Car Garage,,"Bavdhan, Pune, Maharashtra 411021",,https://www.google.com/maps/place/Venkatesh+Motor+%2F+Car+Garage/data=!4m7!3m6!1s0x3bc2bf549dfa324d:0x8f56d2199752ff55!8m2!3d18.5101783!4d73.779451!16s%2Fg%2F11q86f679b!19sChIJTTL6nVS_wjsRVf9SlxnSVo8?authuser=0&hl=en&rclk=1
Purva Auto Point,09762161980,"Lane Number 3, nr. Vikas Mitra Mandal Chowk, Dnydeep Colony, Hingne Budrukh, Karvenagar, Pune, Maharashtra 411052",,https://www.google.com/maps/place/Purva+Auto+Point/data=!4m7!3m6!1s0x3bc2bfdd67c96b71:0x490e4e5ce21bbc68!8m2!3d18.4892676!4d73.8168761!16s%2Fg%2F11bxfy9fw9!19sChIJcWvJZ92_wjsRaLwb4lxODkk?authuser=0&hl=en&rclk=1
Shell Advance - Nilesh Automobiles,09422519401,"Sr No 51, Shop No 2, Shivrudra Society, 2/3, Sangeetkar Shrikant Thakare Rd, opposite Ashish Garden, Kothrud, Pune, Maharashtra 411038",https://www.shellpartnerworkshops.in/shell-advance-nilesh-automobiles-oil-change-service-kothrud-pune-220440/Home,https://www.google.com/maps/place/Shell+Advance+-+Nilesh+Automobiles/data=!4m7!3m6!1s0x3bc2bfc9e79f8e79:0x929c138dcaa9e90c!8m2!3d18.5017978!4d73.8019748!16s%2Fg%2F1jkv__lgk!19sChIJeY6f58m_wjsRDOmpyo0TnJI?authuser=0&hl=en&rclk=1
ABHISHEK ENTERPRISES,,"Shop No. 3, Sr. No. 30/2, plot no. 6, near mehandale Garage, Erandwane, Pune, Maharashtra 411004",,https://www.google.com/maps/place/ABHISHEK+ENTERPRISES/data=!4m7!3m6!1s0x3bc2bf4308346673:0xc6c6c34a8aee03d5!8m2!3d18.5046624!4d73.8311324!16s%2Fg%2F11fq6pxzcl!19sChIJc2Y0CEO_wjsR1QPuikrDxsY?authuser=0&hl=en&rclk=1
Maruti Suzuki Authorised Service (Atharva Car Services),09665024803,"Paud Road, Right Bhusari Colony, Kothrud, Pune, Maharashtra 411038",https://www.marutisuzuki.com/maruti-authorized-service-station-in-pune,https://www.google.com/maps/place/Maruti+Suzuki+Authorised+Service+%28Atharva+Car+Services%29/data=!4m7!3m6!1s0x3bc2bfdb0700d225:0x47d893e98d43989b!8m2!3d18.5090936!4d73.7932342!16s%2Fg%2F11fhwkrn3p!19sChIJJdIAB9u_wjsRm5hDjemT2Ec?authuser=0&hl=en&rclk=1
Dharati Hero Service Centre,09545555080,"Ground Floor, Om Shree Building, Nal Stop, Karve Rd, behind Indian Overseas Bank, Apex Colony, Erandwane, Pune, Maharashtra 411038",,https://www.google.com/maps/place/Dharati+Hero+Service+Centre/data=!4m7!3m6!1s0x3bc2bf283dd20fdf:0xbc749a2db53c907!8m2!3d18.5091631!4d73.8316529!16s%2Fg%2F11y3g151tw!19sChIJ3w_SPSi_wjsRB8lT26JJxws?authuser=0&hl=en&rclk=1
Ev Multi Specialist Service Centre Workshop Branch no 2,07385110742,"69, Jijai Nagar, Kothrud, Pune, Maharashtra 411038",,https://www.google.com/maps/place/Ev+Multi+Specialist+Service+Centre+Workshop+Branch+no+2/data=!4m7!3m6!1s0x3bc2bf04708f5a6b:0x59954306df976fc0!8m2!3d18.5019021!4d73.7927621!16s%2Fg%2F11mld8wm_k!19sChIJa1qPcAS_wjsRwG-X3wZDlVk?authuser=0&hl=en&rclk=1
THE SHELAR TVS,07420020512,"Bhelke Nagar, DP Rd, Near Yashwanth Rao Natya Gruha, Bhelkenagar, Kothrud, Pune, Maharashtra 411038",https://theshelartvs.com/,https://www.google.com/maps/place/THE+SHELAR+TVS/data=!4m7!3m6!1s0x3bc2bfc759b8d027:0x1ddfdd44207ead08!8m2!3d18.5029094!4d73.8117768!16s%2Fg%2F11dy_8dtn9!19sChIJJ9C4Wce_wjsRCK1-IETd3x0?authuser=0&hl=en&rclk=1
Wrench Motoworks,09307259109,"GQ89+9W3, S.No. 30/1, Siddharth Nagar, Bavdhan, Pune, Maharashtra 411021",,https://www.google.com/maps/place/Wrench+Motoworks/data=!4m7!3m6!1s0x3bc2c1d9bcb96faf:0xea1ab4f671699762!8m2!3d18.5158623!4d73.7697743!16s%2Fg%2F11w9zq0bjj!19sChIJr2-5vNnBwjsRYpdpcfa0Guo?authuser=0&hl=en&rclk=1
Excel Auto,09822050388,"BLOCK-C, Chaitanya Nagar, Kothrud, Pune, Maharashtra 411038",,https://www.google.com/maps/place/Excel+Auto/data=!4m7!3m6!1s0x3bc2bfcecc7dc45d:0x5aedd6f5f83f9ee8!8m2!3d18.4969821!4d73.8022829!16s%2Fg%2F1tfdbxsc!19sChIJXcR9zM6_wjsR6J4_-PXW7Vo?authuser=0&hl=en&rclk=1
Pawar Auto Bike service center Bavdhan,09595588990,"262/5, Uttam Nagar, Bhunde Vasti, Bavdhan, Pune, Maharashtra 411021",,https://www.google.com/maps/place/Pawar+Auto+Bike+service+center+Bavdhan/data=!4m7!3m6!1s0x3bc2b9a5f9b36597:0x50554841830f9ddb!8m2!3d18.5224272!4d73.764381!16s%2Fg%2F11p61mtcc6!19sChIJl2Wz-aW5wjsR250Pg0FIVVA?authuser=0&hl=en&rclk=1
The Shelar Automotive,,"Bhelke Heights, DP Rd, Ghule Patil Nagar, Bhelkenagar, Kothrud, Pune, Maharashtra 411038",,https://www.google.com/maps/place/The+Shelar+Automotive/data=!4m7!3m6!1s0x3bc2bf596e9dd069:0xcb84470a6a45b4b1!8m2!3d18.5030425!4d73.8116981!16s%2Fg%2F11krdxfrlk!19sChIJadCdblm_wjsRsbRFagpHhMs?authuser=0&hl=en&rclk=1
AUTOMOTIVE ALGORITHM,,"Shop no 4,5,6, Bhakre Heights, nr. shivaji statue, opp. khatri ice cream, Chaitanya Nagar, Kothrud, Pune, Maharashtra 411038",,https://www.google.com/maps/place/AUTOMOTIVE+ALGORITHM/data=!4m7!3m6!1s0x3bc2bf3204d92c41:0x5c8b7fb088d7017a!8m2!3d18.501814!4d73.8137817!16s%2Fg%2F11wmfsbtc6!19sChIJQSzZBDK_wjsRegHXiLB_i1w?authuser=0&hl=en&rclk=1
Gadhave Colony,,"H 1465, Nanasaheb Dharmadhikari Rd, Shastri Nagar, Kothrud, Pune, Maharashtra 411038",,https://www.google.com/maps/place/Gadhave+Colony/data=!4m7!3m6!1s0x3bc2bf001c352fff:0x7c514d9ba794f753!8m2!3d18.5038855!4d73.8021386!16s%2Fg%2F11yttqf9lq!19sChIJ_y81HAC_wjsRU_eUp5tNUXw?authuser=0&hl=en&rclk=1
Swamiraj Auto,,"Shop no 3, Sai Palace P- Wing, Paud Rd, Paud Road, Right Bhusari Colony, Kothrud, Pune, Maharashtra 411038",,https://www.google.com/maps/place/Swamiraj+Auto/data=!4m7!3m6!1s0x3bc2bf9a3ed020b5:0x881fa46bd97617d2!8m2!3d18.5084505!4d73.7882003!16s%2Fg%2F11yqwm4fh_!19sChIJtSDQPpq_wjsR0hd22WukH4g?authuser=0&hl=en&rclk=1
Battery Dr Servicing and Repairing,07057965063,"Paud Rd, Paud Road, Right Bhusari Colony, Kothrud, Pune, Maharashtra 411038",,https://www.google.com/maps/place/Battery+Dr+Servicing+and+Repairing/data=!4m7!3m6!1s0x3bc2bf36463e038d:0xe11f7096bf2ebde3!8m2!3d18.5093014!4d73.7920801!16s%2Fg%2F11z3zw1fh9!19sChIJjQM-Rja_wjsR470uv5ZwH-E?authuser=0&hl=en&rclk=1
My Choice Bike Service Stations,09588431576,"My Choice Bike Service Center, Bangalore Highway, near Dominos Pizza, Vaidehi Enclave, Bavdhan, Pune, Maharashtra 411021",,https://www.google.com/maps/place/My+Choice+Bike+Service+Stations/data=!4m7!3m6!1s0x3bc2bf11e8fae40d:0xe9c901ac474b6f1!8m2!3d18.5122865!4d73.7711572!16s%2Fg%2F11sh7bjkjl!19sChIJDeT66BG_wjsR8bZ0xBqQnA4?authuser=0&hl=en&rclk=1
Throttlers yard,09595931392,"Shop no 6, bhelke residency, opposite green food restaurant lane, beside laksha holidays, Bhelkenagar, Kothrud, Pune, Maharashtra 411038",https://throttlersyard.com/,https://www.google.com/maps/place/Throttlers+yard/data=!4m7!3m6!1s0x3bc2bf311cf1b9ad:0x6f7b9c176120c78!8m2!3d18.5026461!4d73.8106327!16s%2Fg%2F11q21dwhmy!19sChIJrbnxHDG_wjsReAwSdsG59wY?authuser=0&hl=en&rclk=1
The Spirit Yamaha Service Center Exclusive,09689934160,"Rohan Corner, Paud Rd, near Shivtirth Nagar, Pratik Nagar, Shivthirth Nagar, Kothrud, Kaman, Pune, Maharashtra 411038",,https://www.google.com/maps/place/The+Spirit+Yamaha+Service+Center+Exclusive/data=!4m7!3m6!1s0x3bc2bf5c38b9298b:0x946089b51044bbc2!8m2!3d18.508415!4d73.809284!16s%2Fg%2F11fss_4p8d!19sChIJiym5OFy_wjsRwrtEELWJYJQ?authuser=0&hl=en&rclk=1
The Bike Care Station Branch No.2,08459286367,"FPWF+7VF, Paud Rd, beside Shell Petrol Pump, Bhukum, Maharashtra 412115",,https://www.google.com/maps/place/The+Bike+Care+Station+Branch+No.2/data=!4m7!3m6!1s0x3bc2bd00324e2c1d:0xee50012c340b46b4!8m2!3d18.4956499!4d73.7247052!16s%2Fg%2F11zk75l61p!19sChIJHSxOMgC9wjsRtEYLNCwBUO4?authuser=0&hl=en&rclk=1
Sadguru Sales And Service,09284479275,"Shop No 18, Kanchanban Soc, Paud Rd, Shivthirth Nagar, Kothrud, Pune, Maharashtra 411038",,https://www.google.com/maps/place/Sadguru+Sales+And+Service/data=!4m7!3m6!1s0x3bc2bfbbd06ac3e3:0xe19974bf01b53593!8m2!3d18.5109465!4d73.806724!16s%2Fg%2F11ykz7f5zy!19sChIJ48Nq0Lu_wjsRkzW1Ab90meE?authuser=0&hl=en&rclk=1
Rudra seat cover,,"Karve Rd, Rahul Nagar, Kothrud, Pune, Maharashtra 411038",,https://www.google.com/maps/place/Rudra+seat+cover/data=!4m7!3m6!1s0x3bc2bf0054ad3035:0xe3d7c45973b38106!8m2!3d18.5003873!4d73.8138178!16s%2Fg%2F11wx6yh3fm!19sChIJNTCtVAC_wjsRBoGzc1nE1-M?authuser=0&hl=en&rclk=1
Vegatas Bike Rental Services-Bike on rent kothrud | Bike on rent in pune,09561636858,"Suhas Society, saarrthi serentiy, Paud Rd, Anant Kurpa Society, Madhav Baug, Shivthirth Nagar, Kothrud, Pune, Maharashtra 411038",,https://www.google.com/maps/place/Vegatas+Bike+Rental+Services-Bike+on+rent+kothrud+%7C+Bike+on+rent+in+pune/data=!4m7!3m6!1s0x3bc2bfd90f68898f:0xc5d697378656aa43!8m2!3d18.5084346!4d73.8081558!16s%2Fg%2F11qmc2jfp3!19sChIJj4loD9m_wjsRQ6pWhjeX1sU?authuser=0&hl=en&rclk=1
Viva Automobile,09850973024,"SHIP NO.13, Runwal Sinclair, Lane No - 03, RIGHT, Right Bhusari Colony, Kothrud, Pune, Maharashtra 411038",,https://www.google.com/maps/place/Viva+Automobile/data=!4m7!3m6!1s0x3bc2bf49c0e366bb:0xbe71c30546ff2fca!8m2!3d18.5105884!4d73.7934269!16s%2Fg%2F11wqnz5tzs!19sChIJu2bjwEm_wjsRyi__RgXDcb4?authuser=0&hl=en&rclk=1
G K MOTORS,07774975394,"S no 86, swami vivekanand chowk, Azad Nagar, Kothrud, Pune, Maharashtra 411038",,https://www.google.com/maps/place/G+K+MOTORS/data=!4m7!3m6!1s0x3bc2bfb79445dfc5:0xcda6a896f50cacb2!8m2!3d18.5040072!4d73.8053815!16s%2Fg%2F11ggbnq7r7!19sChIJxd9FlLe_wjsRsqwM9Zaops0?authuser=0&hl=en&rclk=1
Yash Kinetic - Kothrud,,"Sr. No. 41/45, Shri Prasad Complex, Shop No.1, Plot No. 74, Paud Rd, Mahaganesh Colony, Kothrud, Pune, Maharashtra 411038",,https://www.google.com/maps/place/Yash+Kinetic+-+Kothrud/data=!4m7!3m6!1s0x3bc2bfe77621c2d9:0xe00ce1e8caffd19c!8m2!3d18.5084429!4d73.8225864!16s%2Fg%2F11ys6mn2fv!19sChIJ2cIhdue_wjsRnNH_yujhDOA?authuser=0&hl=en&rclk=1
Shree service center,09881438586,"opposite Vandevi Mandir, Hingne Budrukh, Karvenagar, Pune, Maharashtra 411052",,https://www.google.com/maps/place/Shree+service+center/data=!4m7!3m6!1s0x3bc2bf0ae315826f:0xc618273c9480e1ac!8m2!3d18.4933164!4d73.8154149!16s%2Fg%2F11vs2wgjmw!19sChIJb4IV4wq_wjsRrOGAlDwnGMY?authuser=0&hl=en&rclk=1
"Fantom Bikes Kothrud | Best Cycle Shop in Pune | Mountain, Hybrid, Electric Bikes & More | Expert Bike Servicing & Repair",09890970906,"Shop no 4, Sarathi serenity, Paud Rd, near janata sahkari bank, Madhavbaug Society, Shivthirth Nagar, Kothrud, Pune, Maharashtra 411038",https://fantombikes.com/,"https://www.google.com/maps/place/Fantom+Bikes+Kothrud+%7C+Best+Cycle+Shop+in+Pune+%7C+Mountain,+Hybrid,+Electric+Bikes+%26+More+%7C+Expert+Bike+Servicing+%26+Repair/data=!4m7!3m6!1s0x3bc2bfb3f628322d:0x2decba0edb0dc51d!8m2!3d18.50815!4d73.8085226!16s%2Fg%2F11q34ny948!19sChIJLTIo9rO_wjsRHcUN2w667C0?authuser=0&hl=en&rclk=1"
SHELAR YAMAHA KOTHRUD - Shelar Autowheels LLP,09039393739,"No.47/8, Sudhatai Mandke College, S, Shelar Autowheels LLP - Yamaha Motor Showroom Ground Floor, Shop, 1 To 4, Paud Rd, Kothrud, Pune, Maharashtra 411038",https://www.yamaha-motor-india.com/,https://www.google.com/maps/place/SHELAR+YAMAHA+KOTHRUD+-+Shelar+Autowheels+LLP/data=!4m7!3m6!1s0x3bc2bdf5fd3da34f:0x8830338531c3ca8a!8m2!3d18.5082427!4d73.8228211!16s%2Fg%2F11sk3mmyy7!19sChIJT6M9_fW9wjsRisrDMYUzMIg?authuser=0&hl=en&rclk=1
kothrud goan,,"Londhe Wada, Chaitanya Nagar, Kothrud, Pune, Bhugaon, Maharashtra 412115",,https://www.google.com/maps/place/kothrud+goan/data=!4m7!3m6!1s0x3bc2bf00059da545:0x463bbd6e78513cb8!8m2!3d18.5018288!4d73.7557026!16s%2Fg%2F11z8grdn2r!19sChIJRaWdBQC_wjsRuDxReG69O0Y?authuser=0&hl=en&rclk=1
Electric bike repair centre/ Ebike repair/ multibrand including Ola Electric bike service centre,08605575855,"Anand Vihar, Back side of Joy, 1, Sinhgad Rd, Hingne Khurd, Pune, Maharashtra 411051",,https://www.google.com/maps/place/Electric+bike+repair+centre%2F+Ebike+repair%2F+multibrand+including+Ola+Electric+bike+service+centre/data=!4m7!3m6!1s0x3bc295b95f8050a9:0x5b81fc7675b96301!8m2!3d18.4819233!4d73.8326063!16s%2Fg%2F11ln8qs6sx!19sChIJqVCAX7mVwjsRAWO5dXb8gVs?authuser=0&hl=en&rclk=1
Sai Service Bajaj-Kothrud,09923208090,"Kedar Empire, Near Dashbhuja, Ganpati Mandir, Opp Flyover, Karve Rd, Pandurang Colony, Erandwane, Pune, Maharashtra 411052",http://www.saiservicebajaj.com/,https://www.google.com/maps/place/Sai+Service+Bajaj-Kothrud/data=!4m7!3m6!1s0x3bc2bf92fd2f7347:0x8fe54fffe60e127a!8m2!3d18.5064336!4d73.8273416!16s%2Fg%2F1td2xx_z!19sChIJR3Mv_ZK_wjsRehIO5v9P5Y8?authuser=0&hl=en&rclk=1
Autocrat motors,09657003373,"shop No-1, Autocrat motors, sai palace society, near PRATHMESH ELITE, beside chinese owk gupta toys, Paud Road, Right Bhusari Colony, Kothrud, Pune, Maharashtra 411038",,https://www.google.com/maps/place/Autocrat+motors/data=!4m7!3m6!1s0x3bc2bfa2568ae9db:0xf59c0c7575aaf4a4!8m2!3d18.5080651!4d73.7882863!16s%2Fg%2F11v112ml1z!19sChIJ2-mKVqK_wjsRpPSqdXUMnPU?authuser=0&hl=en&rclk=1
Arihaan Suzuki Workshop - Service Center,07276466669,"near Rokoba Mandir, Vitthalwadi, Hingne Khurd, Pune, Maharashtra 411051",,https://www.google.com/maps/place/Arihaan+Suzuki+Workshop+-+Service+Center/data=!4m7!3m6!1s0x3bc295c66cc40e71:0xf626ce9d5f343bc8!8m2!3d18.4785974!4d73.8297128!16s%2Fg%2F11h07t5c26!19sChIJcQ7EbMaVwjsRyDs0X53OJvY?authuser=0&hl=en&rclk=1
Kundan Automobile - Hero MotoCorp,09289922617,"Sr No 78, Paud Road, Right Bhusari Colony, Kothrud, Pune, Maharashtra 411038",https://dealers.heromotocorp.com/hero-motocorp/dealer-in-pune/dealer-in-Kothrud/kundan-automobile-hero-motocorp-in-Kothrud-pune--1aPQdz/home,https://www.google.com/maps/place/Kundan+Automobile+-+Hero+MotoCorp/data=!4m7!3m6!1s0x3bc2be5881787949:0x9b6511f62fdf4d61!8m2!3d18.5081919!4d73.7922595!16s%2Fg%2F1tcwv58p!19sChIJSXl4gVi-wjsRYU3fL_YRZZs?authuser=0&hl=en&rclk=1
Vespa And Aprilia - Jb Automotive,07559120902,"S No 47/2, Vrindavan Banquet Hall, 374 & 375, Erandwane, Sankalp Society, Kothrud, Pune, Maharashtra 411038",https://vespaindia.com/dealer-locator,https://www.google.com/maps/place/Vespa+And+Aprilia+-+Jb+Automotive/data=!4m7!3m6!1s0x3bc2bfc95c393d51:0xb7c1c778449f69a!8m2!3d18.5093791!4d73.8219571!16s%2Fg%2F11fspnkvx7!19sChIJUT05XMm_wjsRmvZJhHccfAs?authuser=0&hl=en&rclk=1
Ayush Motors Yamaha Service Center,07447447161,"S.No. 2/1, Sai Nagar, Sinhgad Rd, Mahadev Nagar, Hingne Khurd, Pune, Maharashtra 411051",,https://www.google.com/maps/place/Ayush+Motors+Yamaha+Service+Center/data=!4m7!3m6!1s0x3bc2bf327cfe943d:0x99e453df4a529cb9!8m2!3d18.4769245!4d73.8314904!16s%2Fg%2F11jnqpq0sd!19sChIJPZT-fDK_wjsRuZxSSt9T5Jk?authuser=0&hl=en&rclk=1
Clutch & Gear - Bike Accessories | Service | Certified Pre-Owned Bikes,08928348348,"Pushpa Complex, near Bank of Maharashtra, Vasant Baug, Kanchanganga Society, Chowk, Bibwewadi, Pune, Maharashtra 411037",,https://www.google.com/maps/place/Clutch+%26+Gear+-+Bike+Accessories+%7C+Service+%7C+Certified+Pre-Owned+Bikes/data=!4m7!3m6!1s0x3bc2eaa12201b16f:0x7f18b289be71a7cd!8m2!3d18.480886!4d73.861006!16s%2Fg%2F11g6l__kxr!19sChIJb7EBIqHqwjsRzadxvomyGH8?authuser=0&hl=en&rclk=1
"Ather Electric Scooter Showroom in Kothrud, Pune",09240083580,"Survey No 81, Bandal Complex, Shop No A/2/05, 1/3, Paud Rd, near Pmt Depot, Kothrud, Pune, Maharashtra 411038",https://www.atherenergy.com/locate-ather-dealer/electric-scooters-in-pune/atherspace-kothrud,"https://www.google.com/maps/place/Ather+Electric+Scooter+Showroom+in+Kothrud,+Pune/data=!4m7!3m6!1s0x3bc2bfd1cabfc8e3:0x3f612f538f4402b!8m2!3d18.5076188!4d73.7956459!16s%2Fg%2F11xnvhnv1n!19sChIJ48i_ytG_wjsRK0D0OPUS9gM?authuser=0&hl=en&rclk=1"
"Zems Cycles and Tricycles | EMotorad E-Bike and Electric Cycle Store in Kothrud, Pune",09822538968,"Shop No 7, Vanaz Corner, Paud Rd, opposite Kinara Hotel, Vrindavan Colony, Alkapuri Society, Kothrud, Pune, Maharashtra 411038",https://www.emotorad.com/testride,"https://www.google.com/maps/place/Zems+Cycles+and+Tricycles+%7C+EMotorad+E-Bike+and+Electric+Cycle+Store+in+Kothrud,+Pune/data=!4m7!3m6!1s0x3bc2bfb1562eb795:0xcb6ffbf8088c643a!8m2!3d18.5070865!4d73.8065652!16s%2Fg%2F1vyk0z7w!19sChIJlbcuVrG_wjsROmSMCPj7b8s?authuser=0&hl=en&rclk=1"
Gearz Vehicle Bike On Rent Kothrud,08815919492,"Paud Rd, near Cosmos Bank, Lokmanya Colony, Kothrud, Pune, Maharashtra 411038",https://gearzvehicle.com/bike-on-rent-in-pune/kothrud,https://www.google.com/maps/place/Gearz+Vehicle+Bike+On+Rent+Kothrud/data=!4m7!3m6!1s0x3bc2bf3998cd3387:0x84731b64280f6c0!8m2!3d18.5079263!4d73.8037974!16s%2Fg%2F11llwnm871!19sChIJhzPNmDm_wjsRwPaAQrYxRwg?authuser=0&hl=en&rclk=1
Kunjir Batteries,09028964854,"Raj Society, 125/1A, Paud Rd, near Gajanan Maharaj Mandir, LIC Colony, Rambaug Colony, Kothrud, Pune, Maharashtra 411038",,https://www.google.com/maps/place/Kunjir+Batteries/data=!4m7!3m6!1s0x3bc2bfa8f7559371:0x6dcd7e16e5212ce3!8m2!3d18.513858!4d73.8177198!16s%2Fg%2F11pv3tkqcr!19sChIJcZNV96i_wjsR4ywh5RZ-zW0?authuser=0&hl=en&rclk=1
Shital automobiles,09881609350,"Shop no 1, poonam apartment, near tejas society, behind Kothrud Bus Stand Road, Dattachhaya Tejas Society, Tejas Society, Dahanukar Colony, Kothrud, Pune, Maharashtra 411038",,https://www.google.com/maps/place/Shital+automobiles/data=!4m7!3m6!1s0x3bc2bf0019fbede9:0x68464528b688bfe0!8m2!3d18.5000566!4d73.8120711!16s%2Fg%2F11mdpy1nb6!19sChIJ6e37GQC_wjsR4L-ItihFRmg?authuser=0&hl=en&rclk=1
All2Wheelz VOC - Professional Two Wheeler Repair Shop & Service Centre,09036767774,"Dhayari Phata Rd, opposite Lane Number 10B, near Yogiraj Apartment, Garmal, Dhayari Phata, Pune, Maharashtra 411041",https://vocautomotive.com/,https://www.google.com/maps/place/All2Wheelz+VOC+-+Professional+Two+Wheeler+Repair+Shop+%26+Service+Centre/data=!4m7!3m6!1s0x3bc295f32b7e9b3f:0x1174952b5fef289f!8m2!3d18.4591177!4d73.8120379!16s%2Fg%2F11w4wpyxb1!19sChIJP5t-K_OVwjsRnyjvXyuVdBE?authuser=0&hl=en&rclk=1
Morya two wheeler service center,,"shop no.3, Suyog corner, Dahanukar Colony, Kothrud, Pune, Maharashtra 411038",,https://www.google.com/maps/place/Morya+two+wheeler+service+center/data=!4m7!3m6!1s0x3bc2bf6ff1381773:0xd8d495ecd781f5c8!8m2!3d18.4954103!4d73.8109203!16s%2Fg%2F11nqr6j930!19sChIJcxc48W-_wjsRyPWB1-yV1Ng?authuser=0&hl=en&rclk=1
BOONGG,09011589333,"Shop No 4, 58, Samragani Hsg Society, Lokmanya Colony, Kothrud, Pune, Maharashtra 411028",https://www.boongg.com/bike-rent-pune/kothrud,https://www.google.com/maps/place/BOONGG/data=!4m7!3m6!1s0x3bc2be4c0a980351:0xa99e7aca2942ce09!8m2!3d18.5078321!4d73.8053948!16s%2Fg%2F11hbblx7rz!19sChIJUQOYCky-wjsRCc5CKcp6nqk?authuser=0&hl=en&rclk=1
Jawa Yezdi BSA Motorcycles - Sunshrine Ventures LLP - Motorcycle Showroom,08071912628,"Flat No1, Guruchya Apartment, Karve Rd, near Sujata Computers, Nalstop, Erandwane, Pune, Maharashtra 411038",https://jawayezdibsanalstop.com/,https://www.google.com/maps/place/Jawa+Yezdi+BSA+Motorcycles+-+Sunshrine+Ventures+LLP+-+Motorcycle+Showroom/data=!4m7!3m6!1s0x3bc2bf5f56aa9eb7:0x92d94acb6eb74925!8m2!3d18.5088411!4d73.8313712!16s%2Fg%2F11s9h7g8r7!19sChIJt56qVl-_wjsRJUm3bstK2ZI?authuser=0&hl=en&rclk=1
Suvarnarekha Auto Centre,09850683648,"Samarth Rd, Anurekha Society, Ganesh Nagar, Karvenagar, Pune, Maharashtra 411052",,https://www.google.com/maps/place/Suvarnarekha+Auto+Centre/data=!4m7!3m6!1s0x3bc2bfef1ef5bbd1:0xb338206df9ea9d7!8m2!3d18.4950039!4d73.8259684!16s%2Fg%2F12600j7bq!19sChIJ0bv1Hu-_wjsR16me3waCMws?authuser=0&hl=en&rclk=1
